UserID,RegisterID,Date,EventCategory,Link,SearchTerm,Location,Modality,Name,Target,Origin,FilterGroup
df46acd9-a290-4022-a6e9-2bfcf3296bf7,NULL,45:44.1,pageView,https://www.davita.com/education/videos,,,,,,,
df46acd9-a290-4022-a6e9-2bfcf3296bf7,NULL,45:49.2,pageView,https://www.davita.com/diet-nutrition/videos,,,,,,,
7115b8f4-1bcc-4e96-a1e4-39f7692e5dc9,NULL,45:58.4,pageView,https://www.davita.com/register?p=cookbook,,,,,,,
ebd653ba-4031-465e-898b-29bf9ef0de45,NULL,46:03.5,recipeSearch,,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,46:10.5,pageView,https://www.davita.com/diet-nutrition/recipes/seafood/honey-spice-rubbed-salmon,,,,,,,
e9ba048a-3ce1-4f78-aa31-ca5c7b1b2dda,NULL,46:12.8,pageView,https://www.davita.com/diet-nutrition/articles/basics/lowering-potassium-in-potatoes,,,,,,,
1a6ae915-7b04-44e3-ad8f-32736f11911a,NULL,46:14.1,pageView,https://www.davita.com/diet-nutrition/articles/advice/top-15-healthy-foods-for-people-with-kidney-disease,,,,,,,
bd07b5bc-4f91-422b-b861-a5bfedaa8b56,NULL,46:22.0,pageView,https://www.davita.com/diet-nutrition/recipes,,,,,,,
c7b78d6d-b538-41e6-b20d-d6456f4cbe04,NULL,46:23.3,pageView,https://www.davita.com/,,,,,,,
6b91400b-1492-4e56-8921-8dc879deaead,NULL,46:30.6,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=beach,,,,,,,
58db318e-7f8f-4f71-bd57-21ef0511b92a,NULL,46:33.6,pageView,https://www.davita.com/,,,,,,,
6b91400b-1492-4e56-8921-8dc879deaead,NULL,46:36.1,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=beach,,,,,,,
f2e62d8f-5eee-4dae-9621-0208a461fbda,NULL,46:36.8,pageView,https://www.davita.com/,,,,,,,
58db318e-7f8f-4f71-bd57-21ef0511b92a,NULL,46:40.3,pageView,https://www.davita.com/education/kidney-disease/basics,,,,,,,
c7b78d6d-b538-41e6-b20d-d6456f4cbe04,NULL,46:40.5,pageView,https://www.davita.com/,,,,,,,
6b91400b-1492-4e56-8921-8dc879deaead,NULL,46:41.3,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=beach,,,,,,,
925db1f4-afff-415d-8161-22474da53da0,NULL,46:44.5,recipeSearch,,white chicken chili,,,,,,
2b4fc6d3-a6b6-4f63-a142-a4594d6b124f,NULL,46:48.6,pageView,https://www.davita.com/education/kidney-disease/stages/stage-2-of-chronic-kidney-disease,,,,,,,
d4ce4bdb-fc0d-4c97-a255-fd1a6a0c91b7,NULL,46:51.0,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/oriental-chicken-stir-fry-with-coleslaw-pancakes,,,,,,,
58db318e-7f8f-4f71-bd57-21ef0511b92a,NULL,46:56.7,pageView,https://www.davita.com/education/kidney-disease/stages,,,,,,,
f2e62d8f-5eee-4dae-9621-0208a461fbda,NULL,46:59.6,pageView,https://www.davita.com/tools/find-dialysis-center?location=78613,,,,,,,
f01c18be-badf-4047-ae44-418d966a5bc7,NULL,47:04.0,pageView,https://www.davita.com/about,,,,,,,
269c451a-5dce-46c4-b0c8-0d05f62e2ed7,NULL,47:05.9,pageView,https://www.davita.com/register?p=cookbook,,,,,,,
c7b78d6d-b538-41e6-b20d-d6456f4cbe04,NULL,47:09.3,pageView,https://www.davita.com/diet-nutrition/kidney-friendly-cookbooks,,,,,,,
329210a8-d0b2-4a09-a248-b9b588e4a210,NULL,47:09.7,pageView,https://www.davita.com/education/ckd-life/lifestyle-changes/sleep-issues-and-chronic-kidney-disease,,,,,,,
5750e72a-abd4-48bd-a54f-374a7031034e,NULL,47:10.5,pageView,https://www.davita.com/diet-nutrition/articles/advice/top-low-phosphorus-foods-for-a-healthy-kidney-diet,,,,,,,
c7344854-d5ce-4ac8-a3a3-a4eb3110db31,NULL,47:21.1,pageView,https://www.davita.com/tools/gfr-calculator,,,,,,,
925db1f4-afff-415d-8161-22474da53da0,NULL,47:24.4,recipeSearch,,,,,,,,
c7b78d6d-b538-41e6-b20d-d6456f4cbe04,NULL,47:25.9,pageView,https://www.davita.com/register?p=cookbook,,,,,,,
b7a6231c-6f9a-45ca-afd8-30605fe1ad62,NULL,47:34.2,centerSearch,,,13748,0,,,,
6564e28f-cc1b-4310-a694-00ebb136eff1,NULL,47:36.1,pageView,https://www.davita.com/diet-nutrition/articles/advice/top-15-healthy-foods-for-people-with-kidney-disease,,,,,,,
8ced0218-e0c8-4037-8d51-5d397cffd4ab,NULL,47:36.6,pageView,https://www.davita.com/education/kidney-disease/stages/stage-4-of-chronic-kidney-disease,,,,,,,
0f8b6065-d0b4-4de4-9df2-c6bcd062fb32,1143687,47:37.6,recipeSearch,,,,,,,,
d4ce4bdb-fc0d-4c97-a255-fd1a6a0c91b7,NULL,47:42.2,pageView,https://www.davita.com/diet-nutrition/recipes/vegetables/stir-fry-vegetables,,,,,,,
1ecb0f9c-a34b-4993-ae15-972906a983c6,NULL,47:44.4,pageView,https://www.davita.com/sign-in,,,,,,,
0f8b6065-d0b4-4de4-9df2-c6bcd062fb32,1143687,47:45.1,recipeSearch,,Diabetes,,,,,,recipeDietTags
c7b78d6d-b538-41e6-b20d-d6456f4cbe04,NULL,48:00.6,pageView,https://www.davita.com/register?p=cookbook,,,,,,,
343cea58-9581-41ac-a2a0-2dc938fd23ab,NULL,48:00.8,pageView,https://www.davita.com/diet-nutrition/recipes/pizza-sandwiches/grilled-peanut-butter-and-jelly-sandwich,,,,,,,
25e77e62-fed3-4617-8136-fa5204c1b634,NULL,48:01.6,pageView,https://www.davita.com/about/contact-us,,,,,,,
5a4ff791-1469-4006-8219-1b39b0f1f09c,NULL,48:04.0,pageView,https://www.davita.com/diet-nutrition/kidney-friendly-cookbooks,,,,,,,
08e99e44-a875-4995-ad6d-9ec0e9aa3ab0,NULL,48:05.0,pageView,https://www.davita.com/,,,,,,,
380390a5-078b-4fa9-ae33-68a379080d04,NULL,48:07.3,pageView,https://www.davita.com/,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,48:11.0,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/chicken-enchiladas,,,,,,,
ff3002db-d041-4ad2-a65a-f6c11369dc96,NULL,48:11.3,pageView,https://www.davita.com/,,,,,,,
380390a5-078b-4fa9-ae33-68a379080d04,NULL,48:13.6,pageView,https://www.davita.com/partners/hospitals,,,,,,,
266b13a9-1c56-461f-a04f-5073356052c3,NULL,48:18.1,pageView,https://www.davita.com/do-not-sell,,,,,,,
6e430bde-e22f-46b7-bd30-06cf87c31d7b,953035,48:20.2,pageView,https://www.davita.com/mydavita/health-portal/lab-results,,,,,,,
7d1a6724-2ec2-4e1d-8dcd-f4d91cee2fc2,NULL,48:28.7,pageView,https://www.davita.com/education/kidney-disease/stages,,,,,,,
ebb16806-5e59-4b14-9684-0c0a52c6677f,NULL,48:33.5,pageView,https://www.davita.com/,,,,,,,
47e94db9-f69a-4386-bc22-3ef2024a35eb,NULL,48:52.2,pageView,https://www.davita.com/diet-nutrition/articles/basics/10-antioxidant-foods-for-the-kidney-diet,,,,,,,
bdd3f956-1544-4394-ac27-fa9ead0f097d,NULL,49:01.2,pageView,https://www.davita.com/,,,,,,,
9a79dd4d-eab3-472c-925b-4237539a7ecf,NULL,49:03.8,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/fabulous-chicken-marsala,,,,,,,
33b7d79c-f50d-49ce-91ec-829a3c3098cc,NULL,49:05.2,pageView,https://www.davita.com/locations/ca/vernon/1824-e-slauson-ave--11444,,,,,,,
bc8d2b04-482a-4abb-9e03-f6ff09254f07,NULL,49:05.8,pageView,https://www.davita.com/treatment-services/dialysis/on-dialysis/how-will-i-feel-on-dialysis,,,,,,,
082c3a38-7850-4242-a0fe-42b84b6ef12f,NULL,49:16.1,pageView,https://www.davita.com/,,,,,,,
6e430bde-e22f-46b7-bd30-06cf87c31d7b,NULL,49:22.5,pageView,https://www.davita.com/,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,49:23.4,pageView,https://www.davita.com/diet-nutrition/recipes,,,,,,,
70268770-85e7-4a28-9f58-2789f34ffc80,NULL,49:27.4,pageView,https://www.davita.com/,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,49:27.9,pageView,https://www.davita.com/diet-nutrition/recipes/sauces-seasonings/pineapple-salsa,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,49:30.7,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/chicken-enchiladas,,,,,,,
06d8ab99-a15f-4405-b357-032d452f4f5c,NULL,49:31.3,recipeSearch,,,,,,,,
70268770-85e7-4a28-9f58-2789f34ffc80,NULL,49:31.9,pageView,https://www.davita.com/about,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,49:33.3,pageView,https://www.davita.com/diet-nutrition/recipes/sauces-seasonings/pineapple-salsa,,,,,,,
d85ac82e-9842-4e73-8911-896add47fe24,NULL,49:33.3,pageView,https://www.davita.com/sign-in,,,,,,,
6e430bde-e22f-46b7-bd30-06cf87c31d7b,NULL,49:36.9,pageView,https://www.davita.com/sign-in,,,,,,,
2d360010-506b-41d6-b75b-7c06a2c333d8,NULL,49:37.4,pageView,https://www.davita.com/diet-nutrition/articles/basics/14-tips-to-stock-a-kidney-friendly-kitchen,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,49:38.8,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/chicken-enchiladas,,,,,,,
6e430bde-e22f-46b7-bd30-06cf87c31d7b,NULL,49:43.1,pageView,https://www.davita.com/sign-in,,,,,,,
d85ac82e-9842-4e73-8911-896add47fe24,NULL,49:46.2,pageView,https://www.davita.com/register,,,,,,,
13b50b77-1f8b-4efe-88e1-0a409b71e676,1151452,49:51.1,pageView,https://www.davita.com/diet-nutrition/recipes/desserts/bevs-raw-apple-cake,,,,,,,
d85ac82e-9842-4e73-8911-896add47fe24,NULL,49:56.5,pageView,https://www.davita.com/register_2,,,,,,,
cc9d5d19-8452-454c-8303-b5916d39253f,NULL,49:58.6,pageView,https://www.davita.com/treatment-services/davita-care-connect,,,,,,,
fa80a38a-d977-44a4-8ef9-e550dfc576d1,NULL,50:00.9,recipeSearch,,,,,,,,
dc8d6719-ee3c-4d4b-9bcd-4ac7f9fe767f,NULL,50:04.4,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=boxer,,,,,,,
dc8d6719-ee3c-4d4b-9bcd-4ac7f9fe767f,NULL,50:09.7,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=boxer,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,NULL,50:19.2,pageView,https://www.davita.com/,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,NULL,50:22.3,pageView,https://www.davita.com/diet-nutrition,,,,,,,
5dc098a9-ea70-429d-ac28-8fd68106b818,NULL,50:27.2,pageView,https://www.davita.com/diet-nutrition/articles/advice/top-low-phosphorus-foods-for-a-healthy-kidney-diet,,,,,,,
56ddcf87-82a1-45e9-b7a3-f63379fd590b,NULL,50:27.8,pageView,https://www.davita.com/treatment-services/dialysis/on-dialysis/skin-problems-and-dialysis,,,,,,,
ed5b1b16-5a6e-44c3-982b-5a7622fbb1f0,NULL,50:28.5,pageView,https://www.davita.com/,,,,,,,
e291720d-5d01-43f3-a60f-68d623069621,NULL,50:31.2,pageView,https://www.davita.com/diet-nutrition/recipes/breakfast-brunch/quick-and-easy-apple-oatmeal-custard,,,,,,,
ed5b1b16-5a6e-44c3-982b-5a7622fbb1f0,NULL,50:33.5,pageView,https://www.davita.com/physicians,,,,,,,
8cfdefff-7d6f-4c56-9d3c-7ea0003d7569,NULL,50:34.4,pageView,https://www.davita.com/tools/gfr-calculator,,,,,,,
2a48ef38-0eee-4a6b-933b-b08d3a526fc1,NULL,50:40.6,pageView,https://www.davita.com/tools/find-dialysis-center?location=gilbert,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,262995,50:47.8,pageView,https://www.davita.com/mydavita/health-portal-login?redirect_uri=%2Fmydavita%2Fhealth-portal%2Flab-results,,,,,,,
ad5588f0-fdeb-4829-8c91-c5f0ca0f1b42,NULL,50:49.6,pageView,https://www.davita.com/diet-nutrition/videos,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,262995,50:52.2,pageView,https://www.davita.com/mydavita/health-portal/lab-results,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,262995,50:56.8,pageView,https://www.davita.com/mydavita/health-portal/health-records,,,,,,,
11e48b6d-5402-4232-8a5c-c88cc53eb860,NULL,50:59.9,pageView,https://www.davita.com/tools/find-dialysis-center?,,,,,,,
925db1f4-afff-415d-8161-22474da53da0,1147848,51:01.3,recipeSearch,,spaghetti sauce,,,,,,
4f292beb-5e52-4d74-8544-b00dfecdd8d1,NULL,51:10.2,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=boxer,,,,,,,
a7084889-f2b3-4ef9-9fec-e4784720efc7,NULL,51:11.2,pageView,https://www.davita.com/tools,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,262995,51:12.8,pageView,https://www.davita.com/diet-nutrition,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,NULL,51:15.3,pageView,https://www.davita.com/,,,,,,,
4f292beb-5e52-4d74-8544-b00dfecdd8d1,NULL,51:15.6,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=boxer,,,,,,,
4a72b9ed-bb28-47cb-8938-a84ee63f13e1,NULL,51:15.9,pageView,https://www.davita.com/tools/gfr-calculator,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,NULL,51:18.4,pageView,https://www.davita.com/education/kidney-smart-classes,,,,,,,
3754fc88-e260-48b3-8d67-54091f377f78,NULL,51:20.0,pageView,https://www.davita.com/,,,,,,,
12a52b2e-00e5-415a-a812-96a8fa820d01,NULL,51:20.9,pageView,https://www.davita.com/tools/find-dialysis-center,,,,,,,
499b2093-6f42-456d-9355-01c2ee4e8e1b,NULL,51:21.2,pageView,https://www.davita.com/,,,,,,,
4f292beb-5e52-4d74-8544-b00dfecdd8d1,NULL,51:21.3,pageView,https://local.davita.com/starthomedialysis?utm_source=miq&utm_medium=display&utm_campaign=sacramento&utm_term=geo&utm_content=boxer,,,,,,,
3754fc88-e260-48b3-8d67-54091f377f78,NULL,51:26.9,pageView,https://www.davita.com/tools/treatment-evaluator,,,,,,,
4b5c4840-8c3d-4b7c-9c0f-627c3fcb6fe1,NULL,51:27.4,pageView,https://www.davita.com/physicians,,,,,,,
d49162af-09ca-42fb-886d-d9f84ce37d0e,NULL,51:29.0,pageView,https://www.davita.com/diet-nutrition/articles/seasonal/3-day-springtime-menu-for-a-kidney-diet,,,,,,,
4b5c4840-8c3d-4b7c-9c0f-627c3fcb6fe1,NULL,51:32.4,pageView,https://www.davita.com/,,,,,,,
4c646da8-a69c-41be-a330-609659f4bc08,NULL,51:33.7,pageView,https://www.davita.com/,,,,,,,
269c451a-5dce-46c4-b0c8-0d05f62e2ed7,1152442,51:37.6,pageView,https://www.davita.com/diet-nutrition/kidney-friendly-cookbooks?new-user=true,,,,,,,
0e175d99-5a13-49f3-8c38-174ee69cc254,NULL,51:39.7,pageView,https://www.davita.com/education/ckd-life/travel/traveling-for-home-dialysis-patients,,,,,,,
ebd810b0-ef98-46e7-b7c0-ed933d58ccf9,NULL,51:40.0,pageView,https://www.davita.com/tools/gfr-calculator/,,,,,,,
05a30433-c0c7-445f-bb15-e4c8bf429a1f,NULL,51:41.3,pageView,https://www.davita.com/tools/health-portal?incenter=1,,,,,,,
d85ac82e-9842-4e73-8911-896add47fe24,NULL,51:44.0,pageView,https://www.davita.com/register/error,,,,,,,
0c1d801e-bb6c-4b8d-9ac6-73087e5f9b09,NULL,51:44.6,pageView,https://www.davita.com/sign-in,,,,,,,
925db1f4-afff-415d-8161-22474da53da0,1147848,51:45.8,recipeSearch,,turkey stuffing,,,,,,
4b5c4840-8c3d-4b7c-9c0f-627c3fcb6fe1,NULL,51:47.1,pageView,https://www.davita.com/tools/find-dialysis-center?location=MS%2039530,,,,,,,
2234fef4-ca7f-4f85-928a-d34b1eaddf12,NULL,51:48.6,pageView,https://www.davita.com/locations/oh/oregon/3310-dustin-rd--6377,,,,,,,
64e637f5-0c58-4048-b3ff-02dc7df10dd5,NULL,51:50.4,pageView,https://www.davita.com/tools/gfr-calculator/,,,,,,,
13b50b77-1f8b-4efe-88e1-0a409b71e676,1151452,51:56.8,pageView,https://www.davita.com/diet-nutrition/recipes/salads-dressings/bow-tie-pasta-salad,,,,,,,
f0feecb5-0833-4f2f-84d1-4f2f3a5a54ba,NULL,51:59.2,pageView,https://www.davita.com/register,,,,,,,
4c646da8-a69c-41be-a330-609659f4bc08,NULL,52:02.8,pageView,https://www.davita.com/education/kidney-disease/stages/early-stage-kidney-disease,,,,,,,
1b098ec5-959d-43ce-b366-4d17dac5fbc1,NULL,52:05.0,pageView,https://www.davita.com/education/kidney-disease/symptoms/what-is-creatinine,,,,,,,
4c646da8-a69c-41be-a330-609659f4bc08,NULL,52:09.0,pageView,https://www.davita.com/education/kidney-disease/stages/late-stage-kidney-disease,,,,,,,
09b3ffc3-7970-4b3a-9221-3f9d73e87327,NULL,52:09.7,pageView,https://www.davita.com/register?healthportal,,,,,,,
0993c4f7-0ea9-4525-9de5-ad7fd517c49e,NULL,52:15.1,recipeSearch,,Sauces & Seasonings,,,,,,recipeCategoryTags
d85ac82e-9842-4e73-8911-896add47fe24,NULL,52:15.3,pageView,https://www.davita.com/register_2,,,,,,,
5cb4704b-8ceb-4ba6-ac1c-100e781f707a,NULL,52:15.7,pageView,https://www.davita.com/,,,,,,,
5cb4704b-8ceb-4ba6-ac1c-100e781f707a,NULL,52:20.1,pageView,https://www.davita.com/sign-in,,,,,,,
925db1f4-afff-415d-8161-22474da53da0,1147848,52:20.6,recipeSearch,,stuffing,,,,,,
5c004f94-7f47-4ba9-95dc-4acfc172e8cc,NULL,52:21.3,pageView,https://www.davita.com/tools/health-portal?incenter=1,,,,,,,
5662f7d6-ddf5-4471-b7da-e80e03e9b45e,NULL,52:34.0,pageView,https://www.davita.com/?gclid=CLXZ3ovk9LkCFeIRMwodvhsAsQ,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,52:39.2,pageView,https://www.davita.com/diet-nutrition/recipe-search?query=Sauces,,,,,,,
d38688ec-4644-48e7-bb81-f6ce0e140fa6,NULL,52:46.0,pageView,https://www.davita.com/tools/gfr-calculator?gclid=EAIaIQobChMI8PLeg-731gIVyLXACh2J3A__EAAYASAAEgJahfD_BwE,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,52:57.0,pageView,https://www.davita.com/diet-nutrition/recipes/beef-lamb-pork/smothered-pork-chops,,,,,,,
c24d2f5f-6ee0-40bd-b907-4a15c3db5bd5,NULL,53:00.3,pageView,https://www.davita.com/register,,,,,,,
d38688ec-4644-48e7-bb81-f6ce0e140fa6,NULL,53:02.1,pageView,https://www.davita.com/tools/gfr-calculator?gclid=EAIaIQobChMI8PLeg-731gIVyLXACh2J3A__EAAYASAAEgJahfD_BwE,,,,,,,
ce0548d5-d899-4816-a3b1-a3fd39af6144,NULL,53:02.3,pageView,https://www.davita.com/,,,,,,,
c24d2f5f-6ee0-40bd-b907-4a15c3db5bd5,NULL,53:04.5,pageView,https://www.davita.com/register,,,,,,,
84e4fffd-a9f7-4939-aa92-85ada21a4ad1,NULL,53:05.1,pageView,https://www.davita.com/,,,,,,,
6437549a-2f62-4b08-a162-2f81cceda1f8,NULL,53:05.1,pageView,https://www.davita.com/physicians,,,,,,,
1785f832-b5b3-4cab-8c44-1d49cc3e77f8,NULL,53:08.7,pageView,https://www.davita.com/education/kidney-vocabulary/stage-5-ckd,,,,,,,
ce0548d5-d899-4816-a3b1-a3fd39af6144,NULL,53:09.7,pageView,https://www.davita.com/tools/kidney-disease-quiz,,,,,,,
5662f7d6-ddf5-4471-b7da-e80e03e9b45e,549804,53:13.6,pageView,https://www.davita.com/mydavita/dashboard,,,,,,,
304da86a-f93b-49dc-98f4-a8a4f0ab707c,NULL,53:14.1,pageView,https://www.davita.com/education/videos,,,,,,,
f236f78b-b78a-448e-82c4-f1db03b1760d,NULL,53:14.8,pageView,https://www.davita.com/education/kidney-smart-classes/instructor-led-online-class?language=5&p=1&gclid=CjwKCAiAo5qABhBdEiwAOtGmbisBZTetQ64XB9sQL-wJejPeLq4U9NSgaxI4_v26LeRAmVxDGGxqpxoCUWIQAvD_BwE&gclsrc=aw.ds,,,,,,,
84e4fffd-a9f7-4939-aa92-85ada21a4ad1,NULL,53:18.0,pageView,https://www.davita.com/diet-nutrition/videos,,,,,,,
2d360010-506b-41d6-b75b-7c06a2c333d8,NULL,53:19.7,pageView,https://www.davita.com/diet-nutrition/articles/basics/14-tips-to-stock-a-kidney-friendly-kitchen,,,,,,,
5cb4704b-8ceb-4ba6-ac1c-100e781f707a,1152441,53:19.9,pageView,https://www.davita.com/mydavita/dashboard,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,53:20.3,pageView,https://www.davita.com/diet-nutrition/recipes/sauces-seasonings/basic-white-sauce,,,,,,,
304da86a-f93b-49dc-98f4-a8a4f0ab707c,NULL,53:26.7,pageView,https://www.davita.com/education/videos/video?id=KR9cu0XKIK0,,,,,,,
5662f7d6-ddf5-4471-b7da-e80e03e9b45e,549804,53:28.9,pageView,https://www.davita.com/mydavita/health-portal-login,,,,,,,
f54c277c-5e5c-44b2-8966-f1c261539481,NULL,53:31.5,pageView,https://local.davita.com/atlanta?utm_source=field&utm_medium=vanity&utm_campaign=field_atl2020&utm_term=vanity,,,,,,,
78a0f698-8b7b-4016-8b66-f121f99b0b0b,NULL,53:34.3,pageView,https://www.davita.com/diet-nutrition/recipes/appetizers-snack/addictive-pretzels,,,,,,,
baaa12c5-6e24-4ed2-9e06-10e752e6d2b5,1152439,53:40.6,pageView,https://www.davita.com/mydavita/dashboard,,,,,,,
ea03d4ae-4724-4b41-b6da-3e88909ab1e7,NULL,53:47.8,pageView,https://espanol.davita.com/,,,,,,,
1dcd7081-4bcb-4ca4-887e-3c100bfe0611,NULL,53:50.8,pageView,https://www.davita.com/,,,,,,,
5662f7d6-ddf5-4471-b7da-e80e03e9b45e,549804,53:52.3,pageView,https://www.davita.com/mydavita/health-portal,,,,,,,
1dcd7081-4bcb-4ca4-887e-3c100bfe0611,NULL,53:56.5,pageView,https://www.davita.com/tools/treatment-evaluator,,,,,,,
5662f7d6-ddf5-4471-b7da-e80e03e9b45e,549804,54:03.8,pageView,https://www.davita.com/mydavita/health-portal/lab-results,,,,,,,
2fec769f-4907-41da-b14d-1fd1b07af06c,NULL,54:04.7,pageView,https://www.davita.com/partners/hospitals/discharge-planning,,,,,,,
2fec769f-4907-41da-b14d-1fd1b07af06c,NULL,54:08.0,pageView,https://www.davita.com/partners/hospitals/quality-care,,,,,,,
f6fe99f9-a3d6-4232-8b0b-2fb1f2c19537,NULL,54:13.0,pageView,https://www.davita.com/diet-nutrition/recipe-search,,,,,,,
dec6575c-1c47-434f-86f4-364ee9ab2071,NULL,54:13.7,pageView,https://www.davita.com/international,,,,,,,
22855c42-04e9-4538-8bb4-cf0ffe8e05d7,NULL,54:13.7,pageView,https://www.davita.com/locations/TX/Tyler/2895ShilohRd--12535,,,,,,,
fe138c93-7eb4-4369-9c21-950cbf6d03f3,NULL,54:14.6,pageView,https://www.davita.com/education/kidney-disease/symptoms,,,,,,,
fe138c93-7eb4-4369-9c21-950cbf6d03f3,NULL,54:20.0,pageView,https://www.davita.com/education/kidney-disease/risk-factors,,,,,,,
2d360010-506b-41d6-b75b-7c06a2c333d8,NULL,54:21.6,pageView,https://www.davita.com/diet-nutrition/recipe-search?tagName=Sauces-Seasonings&tagId=f3479bd2-0a76-4d66-a37a-2db62cbbfbd8,,,,,,,
f0344222-7fd3-4bec-bf0a-481b0bdc93ee,NULL,54:23.6,pageView,https://www.davita.com/,,,,,,,
c9171f7c-7f66-4126-8115-266199d6b5b2,NULL,54:27.0,pageView,https://www.davita.com/,,,,,,,
fe138c93-7eb4-4369-9c21-950cbf6d03f3,NULL,54:29.8,pageView,https://www.davita.com/education/kidney-disease/stages/early-stage-kidney-disease,,,,,,,
8651d6c1-de1d-43ea-b27c-996f77f14e3f,NULL,54:33.4,pageView,https://www.davita.com/treatment-services/home-dialysis,,,,,,,
fe138c93-7eb4-4369-9c21-950cbf6d03f3,NULL,54:34.2,pageView,https://www.davita.com/education/kidney-disease/stages/late-stage-kidney-disease,,,,,,,
c24d2f5f-6ee0-40bd-b907-4a15c3db5bd5,1152445,54:35.1,pageView,https://www.davita.com/mydavita/tour?new-user=true,,,,,,,
3854247a-7759-4312-8f47-172ce3eb2a57,NULL,54:42.6,pageView,https://www.davita.com/tools/health-portal?incenter=1,,,,,,,
f0344222-7fd3-4bec-bf0a-481b0bdc93ee,1137824,54:43.4,pageView,https://www.davita.com/mydavita/dashboard,,,,,,,
78a0f698-8b7b-4016-8b66-f121f99b0b0b,NULL,54:47.7,pageView,https://www.davita.com/diet-nutrition/articles/advice/snacks-for-a-kidney-diet,,,,,,,
c9171f7c-7f66-4126-8115-266199d6b5b2,NULL,54:04.6,pageView,https://www.davita.com/diet-nutrition/food-analyzer/details?fdcId=663592,,,,,,,
baaa12c5-6e24-4ed2-9e06-10e752e6d2b5,NULL,54:28.0,pageView,https://www.davita.com/,,,,,,,
f0344222-7fd3-4bec-bf0a-481b0bdc93ee,NULL,54:28.2,pageView,https://www.davita.com/sign-in,,,,,,,
31d6dde9-aea2-48d2-908b-7fa986cd6b86,NULL,54:33.1,pageView,https://www.davita.com/diet-nutrition/recipes/chicken-turkey/easy-chicken-and-pasta-dinner,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,54:41.1,pageView,https://www.davita.com/diet-nutrition/recipes/beef-lamb-pork/smothered-pork-chops,,,,,,,
ba00d191-3cb5-41c4-8070-49390543a5aa,NULL,54:43.0,pageView,https://www.davita.com/education/kidney-disease/symptoms/most-common-questions-kidney-patients-ask-doctors,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,54:46.9,pageView,https://www.davita.com/diet-nutrition/recipes,,,,,,,
c16c3328-24b1-4e57-b8d0-d34b9d647ff1,NULL,54:50.6,pageView,https://www.davita.com/diet-nutrition/recipes/beef-lamb-pork/smothered-pork-chops,,,,,,,
c8c8055a-7a3c-4afa-bb00-bc26dcb44b0a,NULL,54:52.4,pageView,https://www.davita.com/diet-nutrition/articles/advice/top-low-phosphorus-foods-for-a-healthy-kidney-diet,,,,,,,
31d6dde9-aea2-48d2-908b-7fa986cd6b86,NULL,54:53.8,pageView,https://www.davita.com/search?q=Southwest%20tuna,,,,,,,
6b1bc57e-8fce-4dfb-b140-fc3196150f7e,NULL,54:58.8,pageView,https://www.davita.com/,,,,,,,
